routine_id,routine_name,day_order,day_name,superset_id,n_miembros,posicion_actual,posicion_esperada,correcta,posiciones_miembros,posiciones_sueltos
1019,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,1,Pierna,1069,2,0,5,NO,5 6,1 2 3 4
1019,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,2,Torso Completo,1070,2,0,5,NO,5 6,1 2 3 4
1019,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,3,Pierna y Torso,1071,2,0,5,NO,5 6,1 2 3 4 7 8
1018,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,1,Gluteo Día 1,1066,2,0,5,NO,5 6,1 2 3 4
1018,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,2,Torso Día 1,1067,2,0,5,NO,5 6,1 2 3 4
1018,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,3,Gluteo Día 2,1068,2,0,5,NO,5 6,1 2 3 4
1017,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,1,Pierna Día 1,1061,2,0,5,NO,5 6,1 2 3 4
1017,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,2,Torso Día 1,1062,2,0,5,NO,5 6,1 2 3 4
1017,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,3,Pierna Día 2,1063,2,0,3,NO,3 4,1 2 5
1017,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,3,Pierna Día 2,1064,2,1,6,NO,6 7,1 2 5
1017,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,5,Pierna Día 3,1065,2,0,5,NO,5 6,1 2 3 4
1262,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,2,Pierna,1867,2,0,5,NO,5 6,1 2 3 4
1261,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,1,Pierna,1864,2,0,5,NO,5 6,1 2 3 4
1261,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,2,Torso Completo,1865,2,0,5,NO,5 6,1 2 3 4
1261,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,3,Pierna y Torso,1866,2,0,5,NO,5 6,1 2 3 4 7 8
1260,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,1,Gluteo Día 1,1861,2,0,5,NO,5 6,1 2 3 4
1260,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,2,Torso Día 1,1862,2,0,5,NO,5 6,1 2 3 4
1260,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,3,Gluteo Día 2,1863,2,0,5,NO,5 6,1 2 3 4
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,1,Pierna Día 1,1856,2,0,5,NO,5 6,1 2 3 4
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,2,Torso Día 1,1857,2,0,5,NO,5 6,1 2 3 4
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,3,Pierna Día 2,1858,2,0,3,NO,3 4,1 2 5
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,3,Pierna Día 2,1859,2,1,6,NO,6 7,1 2 5
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,5,Pierna Día 3,1860,2,0,5,NO,5 6,1 2 3 4
1239,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,2,Pierna,1783,2,0,5,NO,5 6,1 2 3 4
1238,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,1,Pierna,1780,2,0,5,NO,5 6,1 2 3 4
1238,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,2,Torso Completo,1781,2,0,5,NO,5 6,1 2 3 4
1238,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,3,Pierna y Torso,1782,2,0,5,NO,5 6,1 2 3 4 7 8
1237,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,1,Gluteo Día 1,1777,2,0,5,NO,5 6,1 2 3 4
1237,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,2,Torso Día 1,1778,2,0,5,NO,5 6,1 2 3 4
1237,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,3,Gluteo Día 2,1779,2,0,5,NO,5 6,1 2 3 4
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,1,Pierna Día 1,1771,2,0,4,NO,4 5,1 2 3
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,1,Pierna Día 1,1772,2,1,6,NO,6 7,1 2 3
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,2,Torso Día 1,1773,2,0,5,NO,5 6,1 2 3 4
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,3,Pierna Día 2,1774,2,0,3,NO,3 4,1 2 5
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,3,Pierna Día 2,1775,2,1,6,NO,6 7,1 2 5
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,5,Pierna Día 3,1776,2,0,5,NO,5 6,1 2 3 4
1227,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 1-AVANZADO-3 DIAS,2,Fullbody Torso,1753,2,0,5,NO,5 6,1 2 3 4
1038,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 1-AVANZADO-4 DIAS,4,Espalda-Bíceps-Abs,1130,2,0,5,NO,5 6,1 2 3 4
1037,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 1-AVANZADO-5 DIAS,4,Espalda-Bíceps-Abs,1129,2,0,5,NO,5 6,1 2 3 4
1250,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,2,Fullbody Parte Arriba,1817,2,0,5,NO,5 6,1 2 3 4
1248,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,4,Espalda-Bíceps-Abs,1815,2,0,5,NO,5 6,1 2 3 4
1249,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Abs,1816,2,0,5,NO,5 6,1 2 3 4
1230,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-3 DIAS,2,Fullbody Parte Arriba,1756,2,0,5,NO,5 6,1 2 3 4
1229,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-4 DIAS,4,Espalda - Bíceps - Abs,1755,2,0,5,NO,5 6,1 2 3 4
1228,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-5 DIAS,4,Espalda - Bíceps - Abs,1754,2,0,5,NO,5 6,1 2 3 4
1264,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-3 DÍAS,2,Fullbody Parte Arriba,1872,2,0,5,NO,5 6,1 2 3 4
1267,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-4 DÍAS,4,Espalda - Bíceps - Abs,1874,2,0,6,NO,6 7,1 2 3 4 5
1266,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-5 DÍAS,4,Espalda - Bíceps - Abs,1873,2,0,6,NO,6 7,1 2 3 4 5
1246,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-3 DIAS,2,Fullbody Parte Arriba,1814,2,0,5,NO,5 6,1 2 3 4
1245,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-4 DIAS,4,Espalda - Bíceps - Abs,1813,2,0,5,NO,5 6,1 2 3 4
1244,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-5 DIAS,4,Espalda - Bíceps - Abs,1812,2,0,5,NO,5 6,1 2 3 4
1276,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,1,Empujes (Pierna + Tronco),1892,2,0,3,NO,3 4,1 2 5 6 7
1276,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,2,Tracciones (Pierna + Tronco),1893,2,0,3,NO,3 4,1 2 5 6 7
1277,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,1,Glúteo Día 1,1894,2,0,5,NO,5 6,1 2 3 4
1277,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,2,Fullbody Parte Arriba,1895,2,0,5,NO,5 6,1 2 3 4
1277,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,3,Glúteo Día 2,1896,2,0,5,NO,5 6,1 2 3 4
1278,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,1,Empujes (Pierna + Tronco),1897,2,0,3,NO,3 4,1 2 5 6 7
1278,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,2,Tracciones (Pierna + Tronco),1898,2,0,3,NO,3 4,1 2 5 6 7
1278,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,3,Pierna,1899,2,0,5,NO,5 6,1 2 3 4
1278,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,4,Fullbody Parte Arriba,1900,2,0,5,NO,5 6,1 2 3 4
1054,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,1,Empujes Pierna + Torso,1204,2,0,3,NO,3 4,1 2 5 6 7
1054,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,2,Tracciones Pierna + Torso,1205,2,0,3,NO,3 4,1 2 5 6 7
1053,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,1,Gluteo Día 1,1201,2,0,5,NO,5 6,1 2 3 4
1053,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,2,Empujes y Tracciones Torso,1202,2,0,5,NO,5 6,1 2 3 4
1053,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,3,Gluteo Día 2,1203,2,0,5,NO,5 6,1 2 3 4
1052,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,1,Empujes (Pierna + Torso),1197,2,0,3,NO,3 4,1 2 5 6 7
1052,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,2,Tracciones (Pierna + Torso),1198,2,0,3,NO,3 4,1 2 5 6 7
1052,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,3,Pierna Completa,1199,2,0,5,NO,5 6,1 2 3 4
1052,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,4,Torso Completo,1200,2,0,5,NO,5 6,1 2 3 4
1051,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,1,Glúteo Día 1,1192,2,0,5,NO,5 6,1 2 3 4
1051,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,2,Hombro-Pecho-Tríceps,1193,2,0,5,NO,5 6,1 2 3 4
1051,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,3,Glúteo Día 2,1194,2,0,5,NO,5 6,1 2 3 4
1051,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,4,Espalda-Bíceps-Posterior,1195,2,0,5,NO,5 6,1 2 3 4
1051,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,5,Glúteo Día 3,1196,2,0,5,NO,5 6,1 2 3 4
1300,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,1,Empujes (Pierna + Torso),1965,2,0,3,NO,3 4,1 2 5 6 7
1300,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,2,Tracciones (Pierna + Torso),1966,2,0,3,NO,3 4,1 2 5 6 7
1299,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,1,Gluteo Día 1,1962,2,0,5,NO,5 6,1 2 3 4
1299,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,2,Empujes y Tracciones Torso,1963,2,0,5,NO,5 6,1 2 3 4
1299,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,3,Gluteo Día 2,1964,2,0,5,NO,5 6,1 2 3 4
1298,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,1,Empujes (Pierna + Torso),1958,2,0,3,NO,3 4,1 2 5 6 7
1298,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,2,Tracciones (Pierna + Torso),1959,2,0,3,NO,3 4,1 2 5 6 7
1298,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,3,Pierna Completa,1960,2,0,5,NO,5 6,1 2 3 4
1298,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,4,Torso Completo,1961,2,0,5,NO,5 6,1 2 3 4
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,1,Glúteo Día 1,1953,2,0,5,NO,5 6,1 2 3 4
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,2,Hombro-Pecho-Tríceps,1954,2,0,5,NO,5 6,1 2 3 4
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,3,Glúteo Día 2,1955,2,0,5,NO,5 6,1 2 3 4
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Posterior,1956,2,0,5,NO,5 6,1 2 3 4
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,5,Glúteo Día 3,1957,2,0,5,NO,5 6,1 2 3 4
1314,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,1,Pierna-Pecho-Tríceps,2014,2,0,3,NO,3 4,1 2 5 6 7
1314,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,2,Pierna-Espalda-Bíceps,2015,2,0,3,NO,3 4,1 2 5 6 7
1316,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,1,Glúteo Día 1,2021,2,0,5,NO,5 6,1 2 3 4
1316,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,2,Fullbody Parte Arriba,2022,2,0,5,NO,5 6,1 2 3 4
1316,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,3,Glúteo Día 2,2023,2,0,5,NO,5 6,1 2 3 4
1313,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,1,Pierna-Pecho-Tríceps,2010,2,0,3,NO,3 4,1 2 5 6 7
1313,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,2,Pierna-Espalda-Bíceps,2011,2,0,3,NO,3 4,1 2 5 6 7
1313,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,3,Glúteo ,2012,2,0,5,NO,5 6,1 2 3 4
1313,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,4,Fullbody Parte Arriba,2013,2,0,5,NO,5 6,1 2 3 4
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,1,Glúteo Día 1,2016,2,0,5,NO,5 6,1 2 3 4
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,2,Hombro-Pecho-Tríceps,2017,2,0,5,NO,5 6,1 2 3 4
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,3,Glúteo Día 2,2018,2,0,5,NO,5 6,1 2 3 4
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,4,Espalda - Bíceps - Abs,2019,2,0,5,NO,5 6,1 2 3 4
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,5,Glúteo Día 3,2020,2,0,5,NO,5 6,1 2 3 4
1062,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,1,Fullbody 1,1242,2,0,3,NO,3 4,1 2 7 8
1062,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,1,Fullbody 1,1243,2,1,5,NO,5 6,1 2 7 8
1062,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,2,Fullbody 2,1244,2,0,3,NO,3 4,1 2 5 6
1062,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,2,Fullbody 2,1245,2,1,7,NO,7 8,1 2 5 6
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,1,Glúteo + Torso,1236,2,0,3,NO,3 4,1 2 7 8
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,1,Glúteo + Torso,1237,2,1,5,NO,5 6,1 2 7 8
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,2,Torso Completo,1238,2,0,5,NO,5 6,1 2 3 4
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,2,Torso Completo,1239,2,1,7,NO,7 8,1 2 3 4
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,3,Glúteo Completo,1240,2,0,5,NO,5 6,1 2 3 4
1061,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,3,Glúteo Completo,1241,2,1,7,NO,7 8,1 2 3 4
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,1,Glúteo Día 1,1228,2,0,5,NO,5 6,1 2 3 4
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,1,Glúteo Día 1,1229,2,1,7,NO,7 8,1 2 3 4
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,2,Empujes + Glúteo,1230,2,0,3,NO,3 4,1 2 7 8
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,2,Empujes + Glúteo,1231,2,1,5,NO,5 6,1 2 7 8
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,3,Glúteo + Torso,1232,2,0,3,NO,3 4,1 2 7 8
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,3,Glúteo + Torso,1233,2,1,5,NO,5 6,1 2 7 8
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,4,Tracciones + Glúteo,1234,2,0,3,NO,3 4,1 2 7 8
1060,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,4,Tracciones + Glúteo,1235,2,1,5,NO,5 6,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,1,Pierna-Hombro-Pecho,1218,2,0,3,NO,3 4,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,1,Pierna-Hombro-Pecho,1219,2,1,5,NO,5 6,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Pierna-Espalda,1220,2,0,3,NO,3 4,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Pierna-Espalda,1221,2,1,5,NO,5 6,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Hombro-Pecho-Pierna,1222,2,0,3,NO,3 4,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Hombro-Pecho-Pierna,1223,2,1,5,NO,5 6,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Espalda-Bíceps-Pierna,1224,2,0,3,NO,3 4,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Espalda-Bíceps-Pierna,1225,2,1,5,NO,5 6,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Pierna Completa,1226,2,0,3,NO,3 4,1 2 7 8
1059,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Pierna Completa,1227,2,1,5,NO,5 6,1 2 7 8
1307,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,1,Fullbody 1,1993,2,0,3,NO,3 4,1 2 7 8
1307,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,1,Fullbody 1,1994,2,1,5,NO,5 6,1 2 7 8
1307,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,2,Fullbody 2,1995,2,0,3,NO,3 4,1 2 5 6
1307,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,2,Fullbody 2,1996,2,1,7,NO,7 8,1 2 5 6
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Glúteo + Torso,1987,2,0,3,NO,3 4,1 2 7 8
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Glúteo + Torso,1988,2,1,5,NO,5 6,1 2 7 8
